site.name,depth,age,age.old,age.young,date.type,calendar.ybp,lat,long,dataset,AMBROSIA,APIACEAE,ARTEMISIA,ASTERCICHO,ASTERX,CHENOAMX,CUPRESSA,CYPERACE,ERIOGONUM,FABACEAE,LAMIACEAE,Other,PINUSX,POACEAE,POLYPOD,QUERCUS,SELAGINE,ABIES,ACNEGUNA,ACSACRUM,ALNUSX,ARCEUTHOBI,BETULA,BRASSICACEAE,CARYA,CASTANEA,CORYLUS,EPHEDRA,FRAXNIGR,FRAXPNAM,IVA,JUGLANSX,JUGNIGRA,LARIXPSEU,MYRICACX,OSTRYCAR,PICEAX,PLANTAGINX,PLATANUS,POLYGONAX,POPULUS,ROSACEAX,RUMEX,SALIX,SARCOBATUS,THALICTRUM,TILIA,TSUGAX,ULMUS,URTICACX,XANTHIUM,ACERX,ALRUGOSA,CARYOPHYLL,ERICACEX,EUPHORB,FAGUS,FRAXINUX,NYSSA,RUBIACEAE,SANGUI,SHEPHERDIA,LILIACEAE,ONAGRACEAE,POLYGONMX,RANUNCUL,BORAGINACEAE,CORNUS,TAXUS,CACTACEAE,CAMPANULACEA,RHAMNACEAE,CAPRIFOLIA,POLEMONI,SCROPHUL,CHRYSOLEP,TSUGMERT,ACRUBRUM,MALVACEAE,PEDICULARI,RUBUS,ALNUS,LIQUIDAM,ACSACNUM,RUMEOXYR,ERIVACCI,ELAEAGNX,PROSOPIS,DRYAS,DODECATH,TSUGHETE,POLYGVIV,POLYGBIS,ERICALES,TAXODIUM,AQUIFOLI,ACPENSYL,ARMERIA,PICMARIA,ALRUBRA,pollensum,ambrosia.proportion,artemisia.proportion,ambtoart,NA_L2CODE,NA_L2NAME,NA_L1CODE,NA_L1NAME,NA_L2KEY,NA_L1KEY,Shape_Leng,Shape_Area
Twin Lakes,120,212,NA,NA,Radiocarbon years BP,276.6788068,45.848889,-93.167778,2881,7,0,7,0,3,4,1,13,0,0,0,18,209,15,0,63,0,2,1,0,20,0,29,0,0,0,0,0,4,0,0,0,1,2,0,9,0,0,1,0,2,0,0,1,0,2,1,1,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,0.016317016,0.016317016,1,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,3190053.609,1.30088E+11
Twin Lakes,130,231,NA,NA,Radiocarbon years BP,298.4479495,45.848889,-93.167778,2881,3,0,2,0,2,0,0,11,0,0,0,18,203,1,0,64,0,0,0,3,15,0,25,0,2,0,2,0,5,1,1,1,0,2,0,2,1,0,0,0,2,0,0,1,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,0.007894737,0.005263158,1.5,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,3190053.609,1.30088E+11
Twin Lakes,140,249,NA,NA,Radiocarbon years BP,319.0713479,45.848889,-93.167778,2881,4,0,4,0,2,1,2,3,0,1,0,14,164,14,0,89,0,1,0,1,27,0,39,0,0,0,1,0,12,1,0,2,0,3,0,11,1,0,1,0,7,0,0,0,1,0,3,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,0.00952381,0.00952381,1,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,3190053.609,1.30088E+11
Twin Lakes,150,268,NA,NA,Radiocarbon years BP,340.8404907,45.848889,-93.167778,2881,5,0,14,0,3,4,0,10,0,0,0,46,133,8,1,98,0,2,1,5,23,0,46,0,0,0,0,0,2,2,0,0,0,2,0,6,2,0,9,0,5,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,0.011574074,0.032407407,0.357142857,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,3190053.609,1.30088E+11
Twin Lakes,160,287,NA,NA,Radiocarbon years BP,362.6096334,45.848889,-93.167778,2881,7,0,2,0,3,1,3,11,0,0,0,22,165,9,0,65,0,1,0,2,33,0,40,0,2,0,1,0,1,0,0,1,0,5,0,15,0,0,0,0,4,0,0,4,0,1,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411,0.01703163,0.00486618,3.5,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,3190053.609,1.30088E+11
Upper Graven Lake,160,277,NA,NA,Radiocarbon years BP,351.1521899,46.184444,-95.306944,2888,12,0,18,0,3,5,5,12,0,0,0,15,36.5,27,0,79,0,1,0,1,1,0,45,0,0,0,15,0,1,0,1,1,0,1,0,14,6,0,0,0,0,0,0,3,3,1,1,0,3,0,0,0,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329.5,0.036418816,0.054628225,0.666666667,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,3190053.609,1.30088E+11
Wentzel's Pond,55,194,NA,NA,Radiocarbon years BP,256.0554084,46.95,-94.95,2948,2,0,5,0,3,2,0,27,0,1,0,12,158.5,14,0,9,0,1,0,1,2,0,14,0,0,0,5,0,2,1,0,0,0,0,0,3,2,0,0,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282.5,0.007079646,0.017699115,0.4,5.2,MIXED WOOD SHIELD,5,NORTHERN FORESTS,5.2  MIXED WOOD SHIELD,5  NORTHERN FORESTS,5338397.843,2.48955E+11
Wentzel's Pond,70,322,NA,NA,Radiocarbon years BP,402.7106859,46.95,-94.95,2948,3,0,7,0,4,0,0,22,0,0,0,12.5,142.5,17,0,21,0,1,2,0,3,0,11,0,0,0,1,0,2,0,0,0,0,1,0,6,2.5,0,0,0,3,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276.5,0.01084991,0.025316456,0.428571429,5.2,MIXED WOOD SHIELD,5,NORTHERN FORESTS,5.2  MIXED WOOD SHIELD,5  NORTHERN FORESTS,5338397.843,2.48955E+11
White Lily Lake,60,189,NA,NA,Radiocarbon years BP,250.3266866,46.086111,-93.102778,2952,4,0,7,0,4,0,1,6,0,0,0,16,298,6,1,55,0,3,0,4,14,0,84,0,0,0,2,0,8,2,0,0,0,6,0,17,6,0,0,0,3,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553,0.007233273,0.012658228,0.571428571,5.2,MIXED WOOD SHIELD,5,NORTHERN FORESTS,5.2  MIXED WOOD SHIELD,5  NORTHERN FORESTS,5338397.843,2.48955E+11
White Lily Lake,70,223,NA,NA,Radiocarbon years BP,289.2819947,46.086111,-93.102778,2952,2,0,5,0,1,2,0,7,0,0,0,20,202,5,0,39,0,2,0,3,18,0,62,0,0,0,6,0,4,0,0,1,0,7,0,4,1,0,0,0,13,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407,0.004914005,0.012285012,0.4,5.2,MIXED WOOD SHIELD,5,NORTHERN FORESTS,5.2  MIXED WOOD SHIELD,5  NORTHERN FORESTS,5338397.843,2.48955E+11
White Lily Lake,80,257,NA,NA,Radiocarbon years BP,328.2373028,46.086111,-93.102778,2952,5,0,6,0,0,1,2,3,0,1,0,2,151,7,3,32,0,1,1,1,30,0,72,0,0,0,2,0,3,3,0,0,0,4,0,5,4,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,0.014534884,0.01744186,0.833333333,5.2,MIXED WOOD SHIELD,5,NORTHERN FORESTS,5.2  MIXED WOOD SHIELD,5  NORTHERN FORESTS,5338397.843,2.48955E+11
White Lily Lake,90,291,NA,NA,Radiocarbon years BP,367.1926108,46.086111,-93.102778,2952,6,0,6,0,0,2,1,7,0,0,0,16,154,7,0,42,0,3,0,2,19,0,55,0,0,0,1,0,4,2,0,1,0,7,0,12,4,0,1,0,5,0,0,0,0,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,0.016438356,0.016438356,1,5.2,MIXED WOOD SHIELD,5,NORTHERN FORESTS,5.2  MIXED WOOD SHIELD,5  NORTHERN FORESTS,5338397.843,2.48955E+11
White Lily Lake,100,325,NA,NA,Radiocarbon years BP,406.1479189,46.086111,-93.102778,2952,3,0,13,0,3,1,2,9,0,2,0,6,236,9,0,61,0,4,2,2,39,0,89,0,1,0,2,0,5,0,1,1,0,2,0,12,8,0,0,0,17,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537,0.005586592,0.024208566,0.230769231,5.2,MIXED WOOD SHIELD,5,NORTHERN FORESTS,5.2  MIXED WOOD SHIELD,5  NORTHERN FORESTS,5338397.843,2.48955E+11
White Lily Lake,110,359,NA,NA,Radiocarbon years BP,445.103227,46.086111,-93.102778,2952,7,0,5,0,2,2,1,8,0,0,0,3,182,7,0,43,0,3,0,1,21,0,37,0,0,0,1,0,2,1,0,0,0,4,0,6,2,0,1,0,5,0,0,1,0,1,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,0.019607843,0.014005602,1.4,5.2,MIXED WOOD SHIELD,5,NORTHERN FORESTS,5.2  MIXED WOOD SHIELD,5  NORTHERN FORESTS,5338397.843,2.48955E+11
Wolsfeld Lake,738,209,NA,NA,Radiocarbon years BP,273.2415737,45.005015,-93.57276,3031,12,0,20,0,11,3,31,60,0,1,0,45,44.5,83,13,274,0,1,2,0,1,0,33,0,5,0,8,0,8,5,4,1,1,2,0,168,1.5,0,3,0,24,1,0,4,2,0,27,2,66,7,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,993,0.012084592,0.020140987,0.6,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,3190053.609,1.30088E+11
Wolsfeld Lake,742,230,NA,NA,Radiocarbon years BP,297.3022052,45.005015,-93.57276,3031,28,0,21,0,14,12,7,63,0,0,0,68,54,86,16,238,0,1,2,0,1,0,28,0,2,0,19,0,3,2,1,3,1,3,0,179,2.5,0,5,0,25,1,0,5,0,2,17,2.5,38,6,0,4,10,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,973,0.028776978,0.021582734,1.333333333,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,3190053.609,1.30088E+11
Wolsfeld Lake,750,270,NA,NA,Radiocarbon years BP,343.1319794,45.005015,-93.57276,3031,26,1,20,0,12,4,7,57,0,1,0,53,32,78,3,328,0,0,1,0,1,0,13,0,2,0,12,0,3,0,2,0,1,2,0,70,4,0,5,0,20,1,0,2,0,1,6,2,16,7,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,807,0.032218092,0.024783147,1.3,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,3190053.609,1.30088E+11
Wolsfeld Lake,754,287,NA,NA,Radiocarbon years BP,362.6096334,45.005015,-93.57276,3031,17,0,26,0,9,9,11,57,0,0,0,65,24,73,3,495,0,0,4,0,1,0,28,0,2,1,13,0,3,4,2,0,1,2,0,55,0,0,5,0,21,3,0,5,1,0,14,0,17,7,1,3,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998,0.017034068,0.026052104,0.653846154,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,3190053.609,1.30088E+11
Wolsfeld Lake,762,316,NA,NA,Radiocarbon years BP,395.8362197,45.005015,-93.57276,3031,11,1,19,0,11,6,15,51,0,1,0,47,54.5,78,5,442,0,0,1,0,0,0,22,0,5,0,17,0,2,1,0,1,2,2,0,22,1.5,0,5,0,35,0,1,1,1,1,3,3,7,6,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,890,0.012359551,0.021348315,0.578947368,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,3190053.609,1.30088E+11
Wolsfeld Lake,770,341,NA,NA,Radiocarbon years BP,424.4798286,45.005015,-93.57276,3031,31,0,26,0,12,9,15,37,0,0,0,32,59,91,5,434,1,0,2,0,2,0,27,0,3,0,6,1,6,1,0,4,1,3,0,18,1.5,0,3,1,10,2,0,6,2,1,3,0,9,4,0,3,16,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889.5,0.03485104,0.029229904,1.192307692,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,3190053.609,1.30088E+11
Wolsfeld Lake,778,366,NA,NA,Radiocarbon years BP,453.1234375,45.005015,-93.57276,3031,22,0,26,0,11,7,20,61,0,0,0,42,89,150,8,367,1,0,0,0,1,0,37,0,2,0,9,1,1,1,0,4,0,1,0,16,5.5,0,4,0,15,2,2,6,0,0,3,0,13,3,0,2.5,19,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,956,0.023012552,0.027196653,0.846153846,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,3190053.609,1.30088E+11
Wolsfeld Lake,786,394,NA,NA,Radiocarbon years BP,485.2042795,45.005015,-93.57276,3031,21,1,28,0,9,7,18,58,0,4,0,28,68.5,201,1,317,0,0,0,0,3,0,36,0,0,0,2,0,4,0,1,1,0,2.5,0,13,3,0,3,0,6,1,0,2,1,4,4,0,7,0,1,4,13,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,878,0.023917995,0.031890661,0.75,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,3190053.609,1.30088E+11
Beckman Lake,60,200,NA,NA,Radiocarbon years BP,262.9298745,45.425,-93.183333,3062,19,2,13,0,8,3,1,56,0,0,0,6,58,20,0,45,0,1,1,2,11,0,22,0,1,0,2,0,0,0,2,0,0,2,0,3,5,0,0,0,8,0,0,3,1,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,0.063122924,0.043189369,1.461538462,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,3190053.609,1.30088E+11
Beckman Lake,70,238,NA,NA,Radiocarbon years BP,306.46816,45.425,-93.183333,3062,8,4,16,0,2,6,1,29,0,0,0,12,73,28,4,69,0,0,0,0,12,0,19,0,0,0,0,0,1,1,0,1,0,4,0,12,11,0,1,0,1,1,0,3,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,0.024691358,0.049382716,0.5,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,3190053.609,1.30088E+11
Beckman Lake,76,261,NA,NA,Radiocarbon years BP,332.8202802,45.425,-93.183333,3062,13,0,13,0,5,3,2,85,0,1,0,23,124,32,3,134,0,0,0,0,13,0,27,0,0,0,1,0,0,8,0,0,0,7,0,2,9,0,0,0,5,3,0,5,0,0,1,0,4,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527,0.024667932,0.024667932,1,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,3190053.609,1.30088E+11
Beckman Lake,80,276,NA,NA,Radiocarbon years BP,350.0064455,45.425,-93.183333,3062,11,0,14,0,6,4,3,37,0,0,0,15,60,20,1,51,0,0,1,3,7,0,10,0,0,0,0,0,2,0,0,0,1,4,0,0,5,0,0,0,0,1,0,1,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,0.040892193,0.05204461,0.785714286,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,3190053.609,1.30088E+11
Beckman Lake,85,295,NA,NA,Radiocarbon years BP,371.7755883,45.425,-93.183333,3062,16,0,24,1,1,1,6,111,0,0,0,8,139,32,3,135,0,1,0,1,20,0,20,0,1,0,3,0,0,2,0,0,1,6,0,4,3,0,0,0,1,2,0,3,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550,0.029090909,0.043636364,0.666666667,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,3190053.609,1.30088E+11
Beckman Lake,90,314,NA,NA,Radiocarbon years BP,393.544731,45.425,-93.183333,3062,6,0,12,0,3,4,1,50,0,0,0,14,60,19,4,77,0,0,0,0,8,0,25,0,0,0,1,0,1,6,0,0,0,10,0,3,0,0,0,0,2,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,0.019292605,0.038585209,0.5,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,3190053.609,1.30088E+11
Beckman Lake,96,337,NA,NA,Radiocarbon years BP,419.8968512,45.425,-93.183333,3062,22,1,11,0,5,4,0,41,0,0,0,9,95,21,1,84,0,0,0,2,17,0,21,0,1,0,0,0,7,1,1,0,0,1,0,0,5,0,0,0,1,0,1,3,4,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,0.06043956,0.03021978,2,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,3190053.609,1.30088E+11
Beckman Lake,100,352,NA,NA,Radiocarbon years BP,437.0830165,45.425,-93.183333,3062,12,0,14,0,7,2,3,49,0,1,0,3,55,30,5,67,0,0,0,1,13,0,21,0,0,0,0,0,2,2,0,0,0,2,0,5,5,0,0,0,8,0,1,3,0,1,0,2,5,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,0.037151703,0.043343653,0.857142857,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,3190053.609,1.30088E+11
Beckman Lake,110,391,NA,NA,Radiocarbon years BP,481.7670464,45.425,-93.183333,3062,11,0,10,0,1,2,0,8,0,1,0,36,66,10,3,104,0,0,0,1,16,0,16,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,3,0,1,1,0,1,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,0.036423841,0.033112583,1.1,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,3190053.609,1.30088E+11
E Lake,5,209,NA,NA,Radiocarbon years BP,273.2415737,50.69095,-99.65835,3125,11,0,58,1,9,19,0,28,0,0,0,6,295,29,0,26,0,0,0,0,158,0,360,0,0,0,14,1,0,0,0,0,0,5,0,0,260,0,0,0,2,0,0,26,0,2,0,0,3,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1316,0.008358663,0.044072948,0.189655172,5.4,BOREAL PLAIN,5,NORTHERN FORESTS,5.4  BOREAL PLAIN,5  NORTHERN FORESTS,7681115.445,6.88274E+11
Ferndale Bog,16,207,NA,NA,Radiocarbon years BP,270.950085,34.405556,-95.808333,3126,3,1,0,0,5,2,0,9,0,0,0,10,113,11,76,66,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,4,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,0.009584665,1.00E-05,958.4664537,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS,8,EASTERN TEMPERATE FORESTS,8.4  OZARK/OUACHITA-APPALACHIAN FORESTS,8  EASTERN TEMPERATE FORESTS,2650044.109,1.75845E+11
Ferndale Bog,18,233,NA,NA,Radiocarbon years BP,300.7394382,34.405556,-95.808333,3126,1,3,2,0,21,2,6,8,0,0,0,21,122,6,67,52,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,0.003067485,0.006134969,0.5,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS,8,EASTERN TEMPERATE FORESTS,8.4  OZARK/OUACHITA-APPALACHIAN FORESTS,8  EASTERN TEMPERATE FORESTS,2650044.109,1.75845E+11
Ferndale Bog,20,259,NA,NA,Radiocarbon years BP,330.5287915,34.405556,-95.808333,3126,8,1,0,0,44,1,0,26,0,0,0,10,79,6,45,75,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,0.025723473,1.00E-05,2572.347267,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS,8,EASTERN TEMPERATE FORESTS,8.4  OZARK/OUACHITA-APPALACHIAN FORESTS,8  EASTERN TEMPERATE FORESTS,2650044.109,1.75845E+11
Ferndale Bog,22,285,NA,NA,Radiocarbon years BP,360.3181447,34.405556,-95.808333,3126,3,4,7,0,27,0,0,31,0,0,0,18,53,8,78,91,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,10,2,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0.008571429,0.02,0.428571429,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS,8,EASTERN TEMPERATE FORESTS,8.4  OZARK/OUACHITA-APPALACHIAN FORESTS,8  EASTERN TEMPERATE FORESTS,2650044.109,1.75845E+11
